"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4104","VR-18: contact form","Visual regression · Chromium","2026-09-18","passed","2026-09-18","contact.vr.spec.ts","Contact","",""
"","4065","VR-14: login form","Visual regression · Chromium","2026-09-18","passed","2026-09-18","authentication.vr.spec.ts","Authentication","",""
"","3712","VR-21: contact success state","Visual regression · Chromium","2026-09-18","passed","2026-09-18","contact.vr.spec.ts","Contact","",""
"","4755","VR-05: single product card at rest","Visual regression · Chromium","2026-09-18","passed","2026-09-18","products.vr.spec.ts","Products","",""
"","8044","VR-13: account guard shown to anonymous visitors","Visual regression · Chromium","2026-09-18","passed","2026-09-18","cart.vr.spec.ts","Cart","",""
"","8454","VR-17: site header for a signed-in user","Visual regression · Chromium","2026-09-18","passed","2026-09-18","home.vr.spec.ts","Home","",""
"","3869","VR-08: product information panel","Visual regression · Chromium","2026-09-18","passed","2026-09-18","product-detail.vr.spec.ts","Product detail","",""
"","10930","VR-20: card entry form","Visual regression · Chromium","2026-09-18","passed","2026-09-18","checkout.vr.spec.ts","Checkout","",""
"","4925","VR-16: full registration form","Visual regression · Chromium","2026-09-18","passed","2026-09-18","authentication.vr.spec.ts","Authentication","",""
"","6503","VR-11: cart table holding one product","Visual regression · Chromium","2026-09-18","passed","2026-09-18","cart.vr.spec.ts","Cart","",""
"","4369","VR-03: footer newsletter block","Visual regression · Chromium","2026-09-18","passed","2026-09-18","home.vr.spec.ts","Home","",""
"","4619","VR-01: site header for an anonymous visitor","Visual regression · Chromium","2026-09-18","passed","2026-09-18","home.vr.spec.ts","Home","",""
"","5092","VR-04: catalog grid","Visual regression · Chromium","2026-09-18","passed","2026-09-18","products.vr.spec.ts","Products","",""
"","6100","VR-12: add-to-cart confirmation modal","Visual regression · Chromium","2026-09-18","passed","2026-09-18","cart.vr.spec.ts","Cart","",""
"","16669","VR-19: delivery address block","Visual regression · Chromium","2026-09-18","passed","2026-09-18","checkout.vr.spec.ts","Checkout","",""
"","4726","VR-06: category accordion","Visual regression · Chromium","2026-09-18","passed","2026-09-18","products.vr.spec.ts","Products","",""
"","4622","VR-07: catalog area after a search with no matches","Visual regression · Chromium","2026-09-18","passed","2026-09-18","products.vr.spec.ts","Products","",""
"","5392","VR-02: featured products grid","Visual regression · Chromium","2026-09-18","passed","2026-09-18","home.vr.spec.ts","Home","",""
"","4535","VR-10: empty cart state","Visual regression · Chromium","2026-09-18","passed","2026-09-18","cart.vr.spec.ts","Cart","",""
"","4193","VR-09: write-a-review form","Visual regression · Chromium","2026-09-18","passed","2026-09-18","product-detail.vr.spec.ts","Product detail","",""
